Sentence #,Word,POS
2530,status,NN
2530,of,IN
2530,employee,NN
2530,specified,VB
2530,in,IN
2530,article,NN
2530,4.1,CD
2530,27,CD
2530,article,NN
2530,31,CD
2530,pilot,NN
2530,license,NN
2530,insurance,NN
2530,management,NN
2530,will,MD
2530,provide,VB
2530,at,IN
2530,it,PRP
2530,cost,NN
2530,pilot,NN
2530,license,NN
2530,insurance,NN
2530,policy,NN
2530,to,TO
2530,provide,VB
2530,unit,NN
2530,member,NN
2530,with,IN
1997,less,JJ
2530,defense,NN
2530,in,IN
2530,any,DT
2530,administrative,JJ
2530,hearing,NN
2530,before,IN
2530,any,DT
2530,authority,NN
2530,which,WDT
2530,has,VB
2530,the,DT
2530,power,NN
2530,to,TO
2530,suspend,VB
2530,revoke,NN
2530,or,CC
2530,otherwise,VB
2530,act,NN
2530,upon,IN
2530,unit,NN
2530,member's,PRP$
2530,pilot,NN
2530,license,NN
2531,said,VB
2531,insurance,NN
2531,policy,NN
2531,will,MD
2531,provide,VB
2531,an,DT
2531,attorney,NN
2531,to,TO
2531,conduct,VB
2531,the,DT
2531,defense,NN
2531,of,IN
2531,the,DT
2531,unit,NN
2531,member's,PRP$
2531,license,NN
2531,in,IN
2531,such,JJ
2531,an,DT
2531,administrative,JJ
2531,hearing,NN
2532,unit,NN
2532,member,NN
2532,will,MD
2532,have,VB
2532,the,DT
2532,right,NN
2532,to,TO
2532,select,VB
2532,an,DT
2532,individual,JJ
2532,attorney,NN
2532,from,IN
2532,list,NN
2532,of,IN
2532,qualified,JJ
2532,admiralty,NN
2532,attorney,NN
2532,such,JJ
2532,list,NN
2532,to,TO
2532,be,VB
2532,provided,VB
2532,by,IN
2532,the,DT
2532,insurance,NN
2532,carrier/company,NN
2533,said,VB
2533,insurance,NN
2533,policy,NN
2533,will,MD
2533,also,RB
2533,include,VB
2533,civil,JJ
2533,penalty,NN
2015,less,JJ
2533,defense,NN
2533,coverage,NN
2534,said,VB
2534,civil,JJ
2534,penalty,NN
2027,less,JJ
2534,defense,NN
2534,coverage,NN
2534,will,MD
2534,provide,VB
2534,an,DT
2534,attorney,NN
2534,to,TO
2534,conduct,VB
2534,the,DT
2534,defense,NN
2534,of,IN
2534,the,DT
2534,unit,NN
2534,member,NN
2534,in,IN
2534,the,DT
2534,civil,JJ
2534,penalty,NN
2534,action,NN
2535,unit,NN
2535,member,NN
2535,will,MD
2535,have,VB
2535,the,DT
2535,right,NN
2535,to,TO
2535,select,VB
2535,an,DT
2535,individual,JJ
2535,attorney,NN
2535,from,IN
2535,list,NN
2535,of,IN
2535,qualified,JJ
2535,admiralty,NN
2535,attorney,NN
2535,such,JJ
2535,list,NN
2535,to,TO
2535,be,VB
2535,provided,VB
2535,by,IN
2535,the,DT
2535,insurance,NN
2535,carrier/company,NN
2536,said,VB
2536,insurance,NN
2536,policy,NN
2536,will,MD
2536,also,RB
2536,include,VB
2536,an,DT
2536,income,NN
2536,protection,NN
2536,coverage,NN
2536,option,NN
2536,that,IN
2536,unit,NN
2536,member,NN
2536,may,MD
2536,purchase,VB
2536,at,IN
2536,their,PRP$
2536,option,NN
2536,and,CC
2536,expense,NN
2537,article,NN
2537,32,CD
2537,workers',PRP$
2537,compensation,NN
2537,management,NN
2537,agrees,VB
2537,to,TO
2537,continue,VB
2537,workers',PRP$
2537,compensation,NN
2537,benefit,NN
2537,in,IN
2537,accordance,NN
2537,with,IN
2537,section,NN
2537,4.104,CD
2537,of,IN
2537,the,DT
2537,laac,NN
2537,except,IN
2537,that,DT
2537,salary,NN
2537,continuation,NN
2537,payment,NN
2537,during,IN
2537,absence,NN
2537,for,IN
2537,temporary,JJ
2537,disability,NN
2537,condition,NN
2537,shall,MD
2537,be,VB
2537,an,DT
2537,amount,NN
2537,equal,JJ
2537,to,TO
2537,the,DT
2537,employee's,PRP$
2537,regular,JJ
2537,biweekly,JJ
2537,take-home,JJ
2537,pay,NN
2537,at,IN
2537,the,DT
2537,time,NN
2537,of,IN
2537,incurring,VB
2537,the,DT
2537,disability,NN
2537,condition,NN
2538,for,IN
2538,purpose,NN
2538,of,IN
2538,this,DT
2538,article,NN
2538,take-home,JJ
2538,pay,NN
2538,shall,MD
2538,be,VB
2538,defined,VB
2538,an,DT
2538,employee's,PRP$
2538,gross,JJ
2538,salary,NN
2538,rate,NN
1205,least,JJ
2538,the,DT
2538,mandatory,JJ
2538,deduction,NN
2538,for,IN
2538,federal,JJ
2538,and,CC
2538,state,NN
2538,income,NN
2538,tax,NN
2538,withholding,NN
2538,and,CC
2538,employee,NN
2538,retirement,NN
2538,contribution,NN
2539,the,DT
2539,employee,NN
2539,will,MD
2539,be,VB
2539,able,JJ
2539,to,TO
2539,make,VB
2539,adjustment,NN
2539,in,IN
2539,his/her,PRP$
2539,voluntary,JJ
2539,deduction,NN
2539,while,IN
2539,on,IN
2539,temporary,JJ
2539,disability,NN
1244,less,JJ
2539,but,CC
2539,will,MD
2539,not,RB
2539,be,VB
2539,able,JJ
2539,to,TO
2539,change,VB
2539,the,DT
2539,amount,NN
2539,normally,RB
2539,deducted,VB
2539,for,IN
2539,state,NN
2539,and,CC
2539,federal,JJ
2539,income,NN
2539,tax,NN
2539,unless,IN
2539,the,DT
2539,employee,NN
2539,has,VB
2539,changed,VB
2539,those,DT
2539,deduction,NN
2539,to,TO
2539,those,DT
2539,which,WDT
2539,he/she,PRP
2539,is,VB
2062,less,JJ
2539,entitled,VB
2539,to,TO
2539,take,VB
2539,within,IN
2539,ten,CD
2539,10,CD
2539,day,NN
2539,of,IN
2539,the,DT
2539,commencement,NN
2539,of,IN
2539,any,DT
2539,disability,NN
1332,less,JJ
2539,or,CC
2539,within,IN
2539,ten,CD
2539,10,CD
2539,day,NN
2539,of,IN
2539,any,DT
2539,change,NN
2539,in,IN
2539,dependent,NN
2540,article,NN
2540,33,CD
2540,salaries,VB
2540,the,DT
2540,salary,NN
2540,set,NN
2540,forth,NN
2540,in,IN
2540,appendix,NN
2540,shall,MD
2540,be,VB
2540,operative,JJ
2540,during,IN
2540,the,DT
2540,term,NN
2540,of,IN
2540,this,DT
2540,mou,NN
2541,the,DT
2541,salary,NN
2541,in,IN
2541,appendix,NN
2541,include,VB
2541,full,JJ
2541,compensation,NN
2541,for,IN
2541,an,DT
2541,84-hour,CD
2541,biweekly,JJ
2541,pay,NN
2541,period,NN
2542,the,DT
2542,salary,NN
2542,rate,NN
2542,in,IN
2542,appendix,NN
2542,shall,MD
2542,be,VB
2542,base,NN
2542,rate,NN
2543,port,NN
2543,pilot,NN
2543,shall,MD
2543,advance,VB
2543,to,TO
2543,step,NN
2543,of,IN
2543,the,DT
2543,salary,NN
2543,range,NN
2543,in,IN
2543,the,DT
2543,payroll,NN
2543,period,NN
2543,which,WDT
2543,includes,VB
2543,the,DT
2543,date,NN
2543,six,CD
2543,month,NN
2543,from,IN
2543,the,DT
2543,date,NN
2543,of,IN
2543,the,DT
2543,initial,JJ
2543,appointment,NN
2544,port,NN
2544,pilot,NN
2544,shall,MD
2544,advance,VB
2544,to,TO
2544,step,NN
2544,of,IN
2544,the,DT
2544,salary,NN
2544,range,NN
2544,in,IN
2544,the,DT
2544,payroll,NN
2544,period,NN
2544,which,WDT
2544,includes,VB
2544,the,DT
2544,date,NN
2544,six,CD
2544,month,NN
2544,from,IN
2544,the,DT
2544,date,NN
2544,of,IN
2544,advancement,NN
2544,to,TO
2544,step,NN
2544,of,IN
2544,port,NN
2544,pilot,NN
2544,port,NN
2544,pilot,NN
2544,will,MD
2544,be,VB
2544,reassigned,VB
2544,to,TO
2544,step,NN
2544,of,IN
2544,the,DT
2544,salary,NN
2544,range,NN
2544,for,IN
2544,port,NN
2544,pilot,NN
2544,ii,NN
2544,in,IN
2544,the,DT
2544,payroll,NN
2544,period,NN
2544,which,WDT
2544,includes,VB
2544,the,DT
2544,date,NN
2544,six,CD
2544,month,NN
2544,from,IN
2544,the,DT
2544,date,NN
2544,of,IN
2544,advancement,NN
2544,to,TO
2544,step,NN
2544,of,IN
2544,port,NN
2544,pilot,NN
2544,port,NN
2544,pilot,NN
2544,ii,NN
2544,shall,MD
2544,advance,VB
2544,to,TO
2544,step,NN
2544,of,IN
2544,the,DT
2544,salary,NN
2544,range,NN
2544,for,IN
2544,port,NN
2544,pilot,NN
2544,ii,NN
2544,in,IN
2544,the,DT
2544,payroll,NN
2544,period,NN
2544,which,WDT
2544,includes,VB
2544,the,DT
2544,date,NN
2544,six,CD
2544,month,NN
2544,from,IN
2544,the,DT
2544,date,NN
2544,of,IN
2544,advancement,NN
2544,to,TO
2544,step,NN
2544,of,IN
2544,port,NN
2544,pilot,NN
2544,ii,NN
2545,port,NN
2545,pilot,NN
2545,ii,NN
2545,will,MD
2545,advance,VB
2545,to,TO
2545,step,NN
2545,of,IN
2545,the,DT
2545,salary,NN
2545,range,NN
2545,for,IN
2545,port,NN
2545,pilot,NN
2545,ii,NN
2545,in,IN
2545,the,DT
2545,payroll,NN
2545,period,NN
2545,which,WDT
2545,includes,VB
2545,the,DT
2545,date,NN
2545,six,CD
2545,month,NN
2545,from,IN
2545,the,DT
2545,date,NN
2545,of,IN
2545,advancement,NN
2545,to,TO
2545,step,NN
2545,of,IN
2545,port,NN
2545,pilot,NN
2545,ii,NN
2546,28,CD
2546,article,NN
2546,34,CD
2546,overtime,NN
2546,notwithstanding,VB
2546,the,DT
2546,provision,NN
2546,of,IN
2546,section,NN
2546,4.113,CD
2546,of,IN
2546,the,DT
2546,laac,NN
2546,or,CC
2546,the,DT
2546,harbor,NN
2546,department,NN
2546,salary,NN
2546,resolution,NN
2546,to,TO
2546,the,DT
2546,contrary,JJ
2546,overtime,NN
2546,shall,MD
2546,be,VB
2546,compensated,VB
2546,at,IN
2546,the,DT
2546,time-and-a-half,CD
2546,hourly,JJ
2546,rate,NN
2546,for,IN
2546,all,DT
2546,hour,NN
2546,worked,VB
2546,in,IN
2546,excess,NN
2546,of,IN
2546,eighty-four,CD
2546,84,CD
2546,hour,NN
2546,in,IN
2546,biweekly,JJ
2546,pay,NN
2546,period,NN
2546,including,VB
2546,all,DT
2546,absence,NN
2546,with,IN
2546,pay,NN
2546,authorized,VB
2546,by,IN
2546,law,NN
2546,provided,VB
2546,however,RB
2546,no,DT
2546,overtime,JJ
2546,shall,MD
2546,be,VB
2546,compensated,VB
2546,for,IN
1231,least,JJ
2546,than,IN
2546,an,DT
2546,aggregate,NN
2546,of,IN
2546,one,CD
2546,full,JJ
2546,hour,NN
2546,of,IN
2546,overtime,NN
2546,during,IN
2546,biweekly,JJ
2546,pay,NN
2546,period,NN
2547,overtime,NN
2547,may,MD
2547,be,VB
2547,compensated,VB
2547,in,IN
2547,equivalent,JJ
2547,time,NN
2547,off,IN
2547,or,CC
2547,cash,NN
2547,at,IN
2547,the,DT
2547,time-and-a-half,CD
2547,hourly,JJ
2547,rate,NN
2548,bargaining,VB
2548,unit,NN
2548,member,NN
2548,will,MD
2548,be,VB
2548,permitted,VB
2548,to,TO
2548,accrue,VB
2548,up,RB
2548,to,TO
2548,160,CD
2548,hour,NN
2548,of,IN
2548,book,NN
2548,overtime,NN
2548,i.e,RB
2548,equivalent,JJ
2548,time,NN
2548,off,IN
2548,or,CC
2548,comp,JJ
2548,time,NN
2548,and,CC
2548,management,NN
2548,will,MD
2548,not,RB
2548,cash,NN
2548,out,IN
2548,accrued,VB
2548,book,NN
2548,overtime,NN
2548,without,IN
2548,the,DT
2548,agreement,NN
2548,of,IN
2548,the,DT
2548,bargaining,NN
2548,unit,NN
2548,member,NN
2549,the,DT
2549,use,NN
2549,of,IN
2549,book,NN
2549,overtime,NN
2549,will,MD
2549,continue,VB
2549,to,TO
2549,be,VB
2549,subject,JJ
2549,to,TO
2549,the,DT
2549,approval,NN
2549,of,IN
2549,management,NN
2550,compensation,NN
2550,in,IN
2550,time,NN
2550,off,IN
2550,shall,MD
2550,be,VB
2550,allowed,VB
2550,in,IN
2550,unit,NN
2550,of,IN
2550,one-tenth,CD
2550,43475,CD
2550,or,CC
2550,full,JJ
2550,six,CD
2550,minute,NN
2550,period,NN
2550,after,IN
2550,the,DT
2550,initial,JJ
2550,aggregate,NN
2550,of,IN
2550,one,CD
2550,full,JJ
2550,hour,NN
2550,during,IN
2550,biweekly,JJ
2550,pay,NN
2550,period,NN
2551,upon,IN
2551,the,DT
2551,return,NN
2551,to,TO
2551,the,DT
2551,pilot,NN
2551,station,NN
2551,after,IN
2551,the,DT
2551,completion,NN
2551,of,IN
2551,ship,NN
2551,move,NN
2551,pilot,NN
2551,shall,MD
2551,be,VB
2551,allowed,VB
2551,period,NN
2551,not,RB
2551,to,TO
2551,exceed,VB
2551,twenty,CD
2551,20,CD
2551,minute,NN
2551,to,TO
2551,complete,VB
2551,required,VB
2551,paperwork,NN
2551,and,CC
2551,to,TO
2551,wash,VB
2551,up,RP
2552,such,JJ
2552,period,NN
2552,shall,MD
2552,be,VB
2552,included,VB
2552,in,IN
2552,any,DT
2552,overtime,JJ
2552,calculation,NN
2553,article,NN
2553,35,CD
2553,call,NN
2553,back,RB
2553,pay,NN
2553,for,IN
2553,the,DT
2553,purpose,NN
2553,of,IN
2553,the,DT
2553,mou,NN
2553,call,VB
2553,backing,VB
2553,is,VB
2553,defined,VB
2553,an,DT
2553,instance,NN
2553,when,WRB
2553,pilot,NN
2553,commences,NN
2553,ship,VB
2553,move,NN
2553,or,CC
2553,other,JJ
2553,assignment,NN
2553,after,IN
2553,the,DT
2553,completion,NN
2553,of,IN
2553,his/her,PRP$
2553,shift,NN
2554,pilots,NN
2554,shall,MD
2554,receive,VB
2554,minimum,JJ
2554,payment,NN
2554,of,IN
2554,four,CD
2554,hour,NN
2554,at,IN
2554,the,DT
2554,overtime,NN
2554,rate,NN
2554,for,IN
2554,each,DT
2554,call,NN
2554,back,RB
2555,if,IN
2555,the,DT
2555,pilot,NN
2555,is,VB
2555,required,VB
2555,to,TO
2555,remain,VB
2555,on,IN
2555,duty,NN
2555,beyond,IN
2555,four,CD
2555,hour,NN
2555,to,TO
2555,complete,VB
2555,the,DT
2555,ship,NN
2555,move,NN
2555,or,CC
2555,other,JJ
2555,assignment,NN
2555,the,DT
2555,pilot,NN
2555,will,MD
2555,be,VB
2555,paid,VB
2555,on,IN
2555,an,DT
2555,hour,NN
2555,for,IN
2555,hour,NN
2555,basis,NN
2555,at,IN
2555,the,DT
2555,overtime,NN
2555,rate,NN
2556,when,WRB
2556,call,NN
2556,back,RB
2556,is,VB
2556,cancelled,VB
2556,after,IN
2556,pilot,NN
2556,has,VB
2556,accepted,VB
2556,the,DT
2556,call,NN
2556,back,RB
2556,the,DT
2556,pilot,NN
2556,shall,MD
2556,be,VB
2556,paid,VB
2556,minimum,NN
2556,of,IN
2556,four,CD
2556,hour,NN
2556,at,IN
2556,the,DT
2556,overtime,NN
2556,rate,NN
2556,if,IN
2556,the,DT
2556,pilot,NN
2556,is,VB
2556,in,IN
2556,transit,NN
2556,to,TO
2556,the,DT
2556,pilot,NN
2556,station,NN
2556,or,CC
2556,one,CD
2556,hour,NN
2556,at,IN
2556,the,DT
2556,overtime,NN
2556,rate,NN
2556,if,IN
2556,the,DT
2556,pilot,NN
2556,is,VB
2556,not,RB
2556,in,IN
2556,transit,NN
2556,to,TO
2556,the,DT
2556,pilot,NN
2556,station,NN
2557,call,VB
2557,back,RP
2557,shall,MD
2557,be,VB
2557,offered,VB
2557,to,TO
2557,all,DT
2557,bargaining,NN
2557,unit,NN
2557,pilot,NN
2557,on,IN
2557,rotational,JJ
2557,basis,NN
2558,call,NN
2558,back,RB
2558,will,MD
2558,only,RB
2558,be,VB
2558,offered,VB
2558,to,TO
2558,chief,NN
2558,pilots,NN
2558,if,IN
2558,no,DT
2558,bargaining,NN
2558,unit,NN
2558,pilot,NN
2558,is,VB
2558,available,JJ
2558,to,TO
2558,take,VB
2558,specific,JJ
2558,call,NN
2558,back,RB
2558,assignment,NN
2559,bargaining,VB
2559,unit,NN
2559,pilot,NN
2559,shall,MD
2559,have,VB
2559,their,PRP$
2559,choice,NN
2559,of,IN
2559,assignment,NN
2559,provided,VB
2559,that,IN
2559,such,JJ
2559,choice,NN
2559,does,VB
2559,not,RB
2559,necessitate,VB
2559,another,DT
2559,callback,NN
2560,article,NN
2560,36,CD
345,leave,VB
2560,person,NN
2560,the,DT
2560,next,JJ
2560,port,NN
2560,pilot,NN
2560,ii,NN
2560,in,IN
2560,rotation,NN
2560,on,IN
2560,each,DT
2560,watch,NN
2560,shall,MD
2560,act,VB
2560,the,DT
345,leave,NN
2560,person,NN
2561,in,IN
2561,addition,NN
2561,to,TO
2561,performing,VB
2561,the,DT
2561,duty,NN
2561,of,IN
2561,port,NN
2561,pilot,NN
2561,ii,NN
2561,the,DT
347,leave,VB
2561,person's,PRP$
2561,duty,NN
2561,will,MD
2561,be,VB
2561,limited,VB
2561,to,TO
2561,providing,VB
2561,technical,JJ
2561,guidance,NN
2561,to,TO
2561,pilot,NN
2561,station,NN
2561,personnel,NN
2561,in,IN
2561,the,DT
2561,absence,NN
2561,of,IN
2561,management,NN
2561,pilot,NN
347,leave,VB
2562,person,NN
2562,shall,MD
2562,not,RB
2562,be,VB
2562,assigned,VB
2562,supervisory,JJ
2562,duty,NN
2562,defined,VB
2562,in,IN
2562,section,NN
2562,b.1.b,NN
2562,of,IN
2562,article,NN
2562,11,CD
2562,of,IN
2562,this,DT
2562,mou,NN
2563,page,NN
2563,39,CD
2563,of,IN
2563,49,CD
2563,mou,NN
2563,27,CD
2563,2014-2018,CD
2563,section,NN
2563,6,CD
2563,compensation,NN
2563,article,NN
2563,6.1,CD
2563,salaries,NN
2563,and,CC
2563,post,VB
2563,the,DT
2563,salary,NN
2563,range,NN
2563,set,VB
2563,forth,NN
2563,in,IN
2563,the,DT
2563,following,JJ
2563,appendices,NN
2563,shall,MD
2563,become,VB
2563,operative,JJ
2563,indicated,JJ
2563,below,IN
2564,appendix,NN
2564,july,NN
2564,2014,CD
2564,appendix,NN
2564,july,NN
2564,2016,CD
2564,appendix,NN
2564,july,NN
2564,2017,CD
2564,appendix,NN
2564,january,NN
2564,2018,CD
2564,effective,JJ
2564,july,NN
2564,2014,CD
2564,post,NN
2564,certificate,NN
2564,bonus,NN
2564,port,NN
2564,police,NN
2564,lieutenant,NN
2564,any,DT
2564,port,NN
2564,police,NN
2564,lieutenant,NN
2564,who,WP
2564,has,VB
2564,successfully,RB
2564,completed,VB
2564,the,DT
2564,requirement,NN
2564,for,IN
2564,and,CC
2564,hold,VB
2564,an,DT
2564,intermediate,JJ
2564,post,NN
2564,certificate,NN
2564,shall,MD
2564,upon,IN
2564,presentation,NN
2564,of,IN
2564,said,VB
2564,certificate,NN
2564,to,TO
2564,management,NN
2564,receive,VB
2564,bonus,NN
2564,equal,JJ
2564,to,TO
2564,one,CD
2564,percent,NN
2564,of,IN
2564,regular,JJ
2564,base,NN
2564,pay,NN
2565,the,DT
2565,bonus,NN
2565,shall,MD
2565,be,VB
2565,effective,JJ
2565,on,IN
2565,the,DT
2565,first,JJ
2565,day,NN
2565,of,IN
2565,the,DT
2565,first,JJ
2565,full,JJ
2565,pay,NN
2565,period,NN
2565,after,IN
2565,the,DT
2565,certificate,NN
2565,is,VB
2565,presented,VB
2565,to,TO
2565,management,NN
2566,any,DT
2566,port,NN
2566,police,NN
2566,lieutenant,NN
2566,who,WP
2566,has,VB
2566,successfully,RB
2566,completed,VB
2566,the,DT
2566,requirement,NN
2566,for,IN
2566,and,CC
2566,hold,VB
2566,an,DT
2566,advanced,JJ
2566,post,NN
2566,certificate,NN
2566,shall,MD
2566,receive,VB
2566,bonus,NN
2566,equal,JJ
2566,to,TO
2566,two,CD
2566,percent,NN
2566,of,IN
2566,regular,JJ
2566,base,NN
2566,pay,NN
2567,the,DT
2567,bonus,NN
2567,shall,MD
2567,be,VB
2567,effective,JJ
2567,on,IN
2567,the,DT
2567,first,JJ
2567,day,NN
2567,of,IN
2567,the,DT
2567,first,JJ
2567,full,JJ
2567,pay,NN
2567,period,NN
2567,after,IN
2567,the,DT
2567,certificate,NN
2567,is,VB
2567,presented,VB
2567,to,TO
2567,management,NN
2568,provisions,NN
2568,of,IN
2568,this,DT
2568,article,NN
2568,shall,MD
2568,not,RB
2568,be,VB
2568,grievable,JJ
2569,post,NN
2569,certificate,NN
2569,and,CC
2569,training,NN
2569,bonus,NN
2569,port,NN
2569,police,NN
2569,captain,NN
2569,and,CC
2569,port,NN
2569,warden,NN
2569,port,NN
2569,police,NN
2569,captains,NN
2569,and,CC
2569,the,DT
2569,port,NN
2569,warden,VB
2569,shall,MD
2569,be,VB
2569,eligible,JJ
2569,for,IN
2569,the,DT
2569,following,JJ
2569,post,NN
2569,bonus,NN
2569,in,IN
2569,accordance,NN
2569,with,IN
2569,the,DT
2569,following,JJ
2569,provision,NN
2569,post,NN
2569,bonus,NN
2569,port,NN
2569,police,NN
2569,captain,NN
2569,or,CC
2569,port,NN
2569,warden,NN
2569,who,WP
2569,successfully,RB
2569,completes,VB
2569,and,CC
2569,present,JJ
2569,to,TO
2569,management,NN
2569,supervisory,NN
2569,or,CC
2569,management,NN
2569,post,NN
2569,certificate,NN
2569,shall,MD
2569,receive,VB
2569,pension-based,JJ
2569,bonus,NN
2569,of,IN
2569,three,CD
2569,percent,NN
2569,of,IN
2569,regular,JJ
2569,base,NN
2569,pay,NN
2570,command,NN
2570,officer,NN
2570,post,NN
2570,bonus,NN
2570,port,NN
2570,police,NN
2570,captain,NN
2570,or,CC
2570,port,NN
2570,warden,NN
2570,who,WP
2570,completes,VB
2570,the,DT
2570,annual,JJ
2570,post,NN
2570,in-service,JJ
2570,training,NN
2570,shall,MD
2570,receive,VB
2570,pension-based,JJ
2570,bonus,NN
2570,of,IN
2570,one,CD
2570,percent,NN
2570,of,IN
2570,regular,JJ
2570,base,NN
2570,pay,NN
2571,continuing,VB
2571,education,NN
2571,bonus,NN
2571,ceb,NN
2571,port,NN
2571,police,NN
2571,captain,NN
2571,or,CC
2571,port,NN
2571,warden,NN
2571,who,WP
2571,successfully,RB
2571,completes,VB
2571,the,DT
2571,training,NN
2571,requirement,NN
2571,specified,VB
2571,page,NN
2571,40,CD
2571,of,IN
2571,49,CD
2571,mou,NN
2571,27,CD
2571,2014-2018,CD
2571,below,IN
2571,shall,MD
2571,receive,VB
2571,pension-based,JJ
2571,bonus,NN
2571,of,IN
2571,one,CD
2571,percent,NN
2571,of,IN
2571,regular,JJ
2571,base,NN
2571,pay,NN
2572,a.,NN
2572,ceb,JJ
2572,term,NN
2572,of,IN
2572,mou,NN
2572,during,IN
2572,the,DT
2572,term,NN
2572,of,IN
2572,the,DT
2572,mou,NN
2572,employee,NN
2572,must,MD
2572,submit,VB
2572,proof,NN
2572,of,IN
2572,completing,VB
2572,40,CD
2572,hour,NN
2572,of,IN
2572,continuing,VB
2572,professional,JJ
2572,development,NN
2572,training,NN
2572,in,IN
1005,leave,VB
2572,management,NN
2572,or,CC
2572,another,DT
2572,area,NN
2572,of,IN
2572,advanced,JJ
2572,professional,JJ
2572,training,NN
2572,excluding,VB
2572,post,NN
2572,in-service,JJ
2572,training,NN
2572,hour,NN
2572,or,CC
2572,one,CD
2572,college,NN
2572,or,CC
2572,graduate,VB
2572,level,NN
2572,course,NN
2572,semester,NN
2572,unit,NN
2572,or,CC
2572,quarter,NN
2572,unit,NN
2572,each,DT
2572,fiscal,JJ
2572,year,NN
2572,in,IN
2572,order,NN
2572,to,TO
2572,qualify,VB
2572,for,IN
2572,this,DT
2572,bonus,NN
2573,the,DT
2573,training,NN
2573,and,CC
2573,course,NN
2573,must,MD
2573,be,VB
2573,approved,VB
2573,by,IN
2573,the,DT
2573,harbor,NN
2573,department,NN
2573,executive,NN
2573,director,NN
2573,or,CC
2573,his/her,PRP$
2573,designee,NN
2573,proof,NN
2573,of,IN
2573,ceb,JJ
2573,eligibility,NN
2573,each,DT
2573,fiscal,JJ
2573,year,NN
2573,employee,NN
2573,must,MD
2573,submit,VB
2573,proof,NN
2573,of,IN
2573,qualification,NN
2573,for,IN
2573,the,DT
2573,continuing,VB
2573,education,NN
2573,bonus,NN
2573,to,TO
2573,the,DT
2573,harbor,NN
2573,department,NN
2573,executive,NN
2573,director,NN
2573,or,CC
2573,his/her,PRP$
2573,designee,NN
2573,in,IN
2573,order,NN
2573,to,TO
