,Sentence #,Word,POS
112978,2820.0,13,CD
112979,2820.0,2015,CD
112980,2820.0,employee,NN
112981,2820.0,who,WP
112982,2820.0,receive,VBP
112983,2820.0,promotion,NN
112984,2820.0,shall,MD
112985,2820.0,be,VB
112986,2820.0,moved,VBN
112987,2820.0,to,TO
112988,2820.0,the,DT
112989,2820.0,salary,JJ
112990,2820.0,step,NN
112991,2820.0,18article,CD
112992,2820.0,27,CD
112993,2820.0,overtime,NN
112994,2820.0,for,IN
112995,2820.0,hourly,JJ
112996,2820.0,employees,NNS
112997,2820.0,section,VBP
112998,2820.0,assignment,NN
112999,2820.0,of,IN
113000,2820.0,overtime,JJ
113001,2820.0,the,DT
113002,2820.0,city,NN
113003,2820.0,will,MD
113004,2820.0,attempt,VB
113005,2820.0,to,TO
113006,2820.0,assign,VB
113007,2820.0,overtime,JJ
113008,2820.0,work,NN
113009,2820.0,equitably,RB
113010,2820.0,possible,JJ
113011,2820.0,among,IN
113012,2820.0,all,DT
113013,2820.0,qualified,VBD
113014,2820.0,hourly,JJ
113015,2820.0,employee,NN
113016,2820.0,in,IN
113017,2820.0,the,DT
113018,2820.0,same,JJ
113019,2820.0,classification,NN
113020,2820.0,in,IN
113021,2820.0,the,DT
113022,2820.0,same,JJ
113023,2820.0,organizational,JJ
113024,2820.0,unit,NN
113025,2820.0,and,CC
113026,2820.0,work,NN
113027,2820.0,location,NN
113028,2821.0,however,RB
113029,2821.0,the,DT
113030,2821.0,city,NN
113031,2821.0,may,MD
113032,2821.0,consider,VB
113033,2821.0,special,JJ
113034,2821.0,skill,NN
113035,2821.0,required,VBN
113036,2821.0,to,TO
113037,2821.0,perform,VB
113038,2821.0,particular,JJ
113039,2821.0,work,NN
113040,2822.0,the,DT
113041,2822.0,party,NN
113042,2822.0,understand,NN
113043,2822.0,that,IN
113044,2822.0,no,DT
113045,2822.0,employee,NN
113046,2822.0,shall,MD
113047,2822.0,work,VB
113048,2822.0,overtime,RB
113049,2822.0,without,IN
113050,2822.0,prior,JJ
113051,2822.0,approval,NN
113052,2822.0,from,IN
113053,2822.0,his,PRP$
113054,2822.0,or,CC
113055,2822.0,her,PRP$
113056,2822.0,supervisor,NN
113057,2822.0,and,CC
113058,2822.0,that,IN
113059,2822.0,unofficial,JJ
113060,2822.0,overtime,NN
113061,2822.0,ﬁwhite,NNP
113062,2822.0,timeﬂ,NN
113063,2822.0,is,VBZ
113064,2822.0,absolutely,RB
113065,2822.0,prohibited,VBN
113066,2823.0,flsa,JJ
113067,2823.0,non-exempt,JJ
113068,2823.0,hourly,JJ
113069,2823.0,employee,NN
113070,2823.0,may,MD
113071,2823.0,not,RB
113072,2823.0,work,VB
113073,2823.0,outside,IN
113074,2823.0,of,IN
113075,2823.0,scheduled,JJ
113076,2823.0,working,VBG
113077,2823.0,hour,NN
113078,2823.0,or,CC
113079,2823.0,during,IN
113080,2823.0,unpaid,JJ
113081,2823.0,meal,JJ
113082,2823.0,period,NN
113083,2823.0,without,IN
113084,2823.0,the,DT
113085,2823.0,prior,JJ
113086,2823.0,approval,NN
113087,2823.0,of,IN
113088,2823.0,supervisor,NN
113089,2823.0,consistent,JJ
113090,2823.0,with,IN
113091,2823.0,department,NN
113092,2823.0,policy,NN
113093,2824.0,failure,NN
113094,2824.0,to,TO
113095,2824.0,secure,VB
113096,2824.0,prior,JJ
113097,2824.0,approval,NN
113098,2824.0,may,MD
113099,2824.0,result,VB
113100,2824.0,in,IN
113101,2824.0,discipline,NN
113102,2825.0,section,NN
113103,2825.0,ii,NN
113104,2825.0,overtime,NN
113105,2825.0,compensation,NN
113106,2825.0,notwithstanding,VBG
113107,2825.0,sections,NNS
113108,2825.0,4.1133,CD
113109,2825.0,4.117,CD
113110,2825.0,of,IN
113111,2825.0,the,DT
113112,2825.0,los,NN
113113,2825.0,angeles,VBZ
113114,2825.0,administrative,JJ
113115,2825.0,code,NN
113116,2825.0,compensation,NN
113117,2825.0,for,IN
113118,2825.0,overtime,JJ
113119,2825.0,shall,MD
113120,2825.0,be,VB
113121,2825.0,for,IN
113122,2825.0,all,DT
113123,2825.0,hour,NN
113124,2825.0,worked,VBN
113125,2825.0,in,IN
113126,2825.0,excess,NN
113127,2825.0,of,IN
113128,2825.0,40,CD
113129,2825.0,hour,NN
113130,2825.0,in,IN
113131,2825.0,workweek,JJ
113132,2825.0,including,VBG
113133,2825.0,all,DT
113134,2825.0,absence,NN
113135,2825.0,with,IN
113136,2825.0,pay,NN
113137,2825.0,authorized,VBN
113138,2825.0,by,IN
113139,2825.0,law,NN
113140,2826.0,compensation,NN
113141,2826.0,for,IN
113142,2826.0,overtime,NN
113143,2826.0,worked,VBN
113144,2826.0,by,IN
113145,2826.0,hourly,JJ
113146,2826.0,employee,NN
113147,2826.0,in,IN
113148,2826.0,this,DT
113149,2826.0,unit,NN
113150,2826.0,shall,MD
113151,2826.0,be,VB
113152,2826.0,in,IN
113153,2826.0,time,NN
113154,2826.0,off,RP
113155,2826.0,at,IN
113156,2826.0,the,DT
113157,2826.0,rate,NN
113158,2826.0,of,IN
113159,2826.0,one,CD
113160,2826.0,and,CC
113161,2826.0,one-half,JJ
113162,2826.0,1½,CD
113163,2826.0,hour,NN
113164,2826.0,for,IN
113165,2826.0,each,DT
113166,2826.0,hour,NN
113167,2826.0,of,IN
113168,2826.0,overtime,NN
113169,2826.0,worked,VBN
113170,2826.0,or,CC
113171,2826.0,in,IN
113172,2826.0,cash,NN
113173,2826.0,at,IN
113174,2826.0,the,DT
113175,2826.0,rate,NN
113176,2826.0,of,IN
113177,2826.0,one,CD
113178,2826.0,and,CC
113179,2826.0,one-half,JJ
113180,2826.0,1½,CD
113181,2826.0,time,NN
113182,2826.0,the,DT
113183,2826.0,employee™s,JJ
113184,2826.0,regular,JJ
113185,2826.0,rate,NN
113186,2826.0,of,IN
113187,2826.0,compensation,NN
113188,2827.0,method,NN
113189,2827.0,of,IN
113190,2827.0,compensation,NN
113191,2827.0,shall,MD
113192,2827.0,be,VB
113193,2827.0,at,IN
113194,2827.0,the,DT
113195,2827.0,discretion,NN
113196,2827.0,of,IN
113197,2827.0,the,DT
113198,2827.0,city,NN
113199,2828.0,current,JJ
113200,2828.0,practice,NN
113201,2828.0,in,IN
113202,2828.0,the,DT
113203,2828.0,harbor,NN
113204,2828.0,department,NN
113205,2828.0,which,WDT
113206,2828.0,may,MD
113207,2828.0,conflict,VB
113208,2828.0,with,IN
113209,2828.0,the,DT
113210,2828.0,referenced,JJ
113211,2828.0,administrative,JJ
113212,2828.0,code,NN
113213,2828.0,provision,NN
113214,2828.0,shall,MD
113215,2828.0,be,VB
113216,2828.0,continued,VBN
113217,2829.0,section,NN
113218,2829.0,iii,VB
113219,2829.0,compensatory,JJ
113220,2829.0,time,NN
113221,2829.0,off,RP
113222,2829.0,hourly,RB
113223,2829.0,employee,NN
113224,2829.0,may,MD
113225,2829.0,subject,VB
113226,2829.0,to,TO
113227,2829.0,city™s,VB
113228,2829.0,discretion,NN
113229,2829.0,be,VB
113230,2829.0,permitted,VBN
113231,2829.0,to,TO
113232,2829.0,accumulate,VB
113233,2829.0,up,RP
113234,2829.0,to,TO
113235,2829.0,80,CD
113236,2829.0,hour,NN
113237,2829.0,of,IN
113238,2829.0,compensatory,JJ
113239,2829.0,time,NN
113240,2829.0,off,RP
113241,2829.0,cto,NN
113242,2829.0,on,IN
113243,2829.0,occasion,NN
113244,2829.0,employee,NN
113245,2829.0,may,MD
113246,2829.0,accumulate,VB
113247,2829.0,cto,NN
113248,2829.0,in,IN
113249,2829.0,excess,NN
113250,2829.0,of,IN
113251,2829.0,80,CD
113252,2829.0,hour,NN
113253,2829.0,for,IN
113254,2829.0,temporary,JJ
113255,2829.0,period,NN
113256,2829.0,of,IN
113257,2829.0,time,NN
113258,2830.0,if,IN
113259,2830.0,an,DT
113260,2830.0,employee,NN
113261,2830.0,doe,NN
113262,2830.0,not,RB
113263,2830.0,schedule,JJ
113264,2830.0,and,CC
113265,2830.0,take,VB
113266,2830.0,cto,NN
113267,2830.0,over,IN
113268,2830.0,80,CD
113269,2830.0,hour,NN
113270,2830.0,prior,RB
113271,2830.0,to,TO
113272,2830.0,the,DT
113273,2830.0,end,NN
113274,2830.0,of,IN
113275,2830.0,the,DT
113276,2830.0,fiscal,JJ
113277,2830.0,year,NN
113278,2830.0,in,IN
113279,2830.0,which,WDT
113280,2830.0,the,DT
113281,2830.0,overtime,NN
113282,2830.0,wa,NN
113283,2830.0,worked,VBD
113284,2830.0,the,DT
113285,2830.0,city,NN
113286,2830.0,may,MD
113287,2830.0,require,VB
113288,2830.0,employee,NN
113289,2830.0,to,TO
113290,2830.0,use,VB
113291,2830.0,cto,JJ
113292,2830.0,prior,RB
113293,2830.0,to,TO
113294,2830.0,the,DT
113295,2830.0,end,NN
113296,2830.0,of,IN
113297,2830.0,the,DT
113298,2830.0,fiscal,JJ
113299,2830.0,year,NN
113300,2830.0,require,VBP
113301,2830.0,employee,NN
113302,2830.0,to,TO
113303,2830.0,use,VB
113304,2830.0,such,JJ
113305,2830.0,time,NN
113306,2830.0,in,IN
113307,2830.0,lieu,NN
113308,2830.0,of,IN
113309,2830.0,vacation,NN
113310,2830.0,or,CC
113311,2830.0,other,JJ
113312,2830.0,leave,JJ
113313,2830.0,time,NN
113314,2830.0,or,CC
113315,2830.0,authorize,VB
113316,2830.0,cash,NN
113317,2830.0,payment,NN
113318,2831.0,in,IN
113319,2831.0,the,DT
113320,2831.0,event,NN
113321,2831.0,sufficient,NN
113322,2831.0,fund,NN
113323,2831.0,are,VBP
113324,2831.0,not,RB
113325,2831.0,available,JJ
113326,2831.0,to,TO
113327,2831.0,provide,VB
113328,2831.0,cash,NN
113329,2831.0,compensation,NN
113330,2831.0,for,IN
113331,2831.0,all,DT
113332,2831.0,or,CC
113333,2831.0,portion,NN
113334,2831.0,of,IN
113335,2831.0,the,DT
113336,2831.0,cto,JJ
113337,2831.0,hour,NN
113338,2831.0,in,IN
113339,2831.0,excess,NN
113340,2831.0,of,IN
113341,2831.0,80,CD
113342,2831.0,the,DT
113343,2831.0,city,NN
113344,2831.0,may,MD
113345,2831.0,extend,VB
113346,2831.0,the,DT
113347,2831.0,time,NN
113348,2831.0,limit,NN
113349,2831.0,for,IN
113350,2831.0,period,NN
113351,2831.0,not,RB
113352,2831.0,to,TO
113353,2831.0,exceed,VB
113354,2831.0,one,CD
113355,2831.0,year,NN
113356,2832.0,in,IN
113357,2832.0,accordance,NN
113358,2832.0,with,IN
113359,2832.0,flsa,JJ
113360,2832.0,no,DT
113361,2832.0,employee,NN
113362,2832.0,shall,MD
113363,2832.0,lose,VB
113364,2832.0,cto,NN
113365,2833.0,employees,NNS
113366,2833.0,shall,MD
113367,2833.0,be,VB
113368,2833.0,permitted,VBN
113369,2833.0,to,TO
113370,2833.0,take,VB
113371,2833.0,cto,NN
113372,2833.0,for,IN
113373,2833.0,overtime,NN
113374,2833.0,worked,VBN
113375,2833.0,upon,IN
113376,2833.0,request,NN
113377,2833.0,unless,IN
113378,2833.0,granting,VBG
113379,2833.0,of,IN
113380,2833.0,such,JJ
113381,2833.0,time,NN
113382,2833.0,would,MD
113383,2833.0,ﬁunduly,VB
113384,2833.0,disruptﬂ,VB
113385,2833.0,the,DT
113386,2833.0,operation,NN
113387,2833.0,of,IN
113388,2833.0,the,DT
113389,2833.0,city,NN
113390,2833.0,department,NN
113391,2834.0,this,DT
113392,2834.0,standard,JJ
113393,2834.0,doe,NN
113394,2834.0,not,RB
113395,2834.0,apply,VB
113396,2834.0,to,TO
113397,2834.0,non-flsa,JJ
113398,2834.0,overtime,NN
113399,2834.0,i.e,NN
113400,2834.0,overtime,NN
113401,2834.0,earned,VBN
113402,2834.0,pursuant,NN
113403,2834.0,to,TO
113404,2834.0,this,DT
113405,2834.0,agreement,NN
113406,2834.0,that,WDT
113407,2834.0,doe,VBZ
113408,2834.0,not,RB
113409,2834.0,meet,VB
113410,2834.0,the,DT
113411,2834.0,flsa,JJ
113412,2834.0,definition,NN
113413,2834.0,of,IN
113414,2834.0,overtime,NN
113415,2834.0,under,IN
113416,2834.0,no,DT
113417,2834.0,circumstance,NN
113418,2834.0,shall,MD
113419,2834.0,compensatory,VB
113420,2834.0,time,NN
113421,2834.0,off,RP
113422,2834.0,cto,NN
113423,2834.0,in,IN
113424,2834.0,excess,NN
113425,2834.0,of,IN
113426,2834.0,240,CD
113427,2834.0,hour,NN
113428,2834.0,be,VB
113429,2834.0,accumulated,VBN
113430,2834.0,19article,CD
113431,2834.0,28,CD
113432,2834.0,1040/2080,CD
113433,2834.0,plan,NN
113434,2834.0,the,DT
113435,2834.0,city,NN
113436,2834.0,reserve,VBP
113437,2834.0,the,DT
113438,2834.0,right,NN
113439,2834.0,to,TO
113440,2834.0,develop,VB
113441,2834.0,26-week/1040,JJ
113442,2834.0,or,CC
113443,2834.0,52-week/2080,JJ
113444,2834.0,hours™,JJ
113445,2834.0,work,NN
113446,2834.0,period,NN
113447,2834.0,under,IN
113448,2834.0,flsa,JJ
113449,2834.0,section,NN
113450,2834.0,29,CD
113451,2834.0,usc,JJ
113452,2834.0,§207,NN
113453,2834.0,and,CC
113454,2834.0,during,IN
113455,2834.0,the,DT
113456,2834.0,term,NN
113457,2834.0,of,IN
113458,2834.0,this,DT
113459,2834.0,mou,NN
113460,2834.0,for,IN
113461,2834.0,the,DT
113462,2834.0,purpose,NN
113463,2834.0,of,IN
113464,2834.0,increasing,VBG
113465,2834.0,scheduling,VBG
113466,2834.0,flexibility,NN
113467,2835.0,implementation,NN
113468,2835.0,of,IN
113469,2835.0,this,DT
113470,2835.0,work,NN
113471,2835.0,schedule,NN
113472,2835.0,is,VBZ
113473,2835.0,subject,JJ
113474,2835.0,to,TO
113475,2835.0,agreement,NN
113476,2835.0,by,IN
113477,2835.0,the,DT
113478,2835.0,party,NN
113479,2835.0,and,CC
113480,2835.0,certification,NN
113481,2835.0,of,IN
113482,2835.0,the,DT
113483,2835.0,union,NN
113484,2835.0,bona,NN
113485,2835.0,fide,NN
113486,2835.0,by,IN
113487,2835.0,the,DT
113488,2835.0,national,JJ
113489,2835.0,labor,NN
113490,2835.0,relations,NNS
113491,2835.0,board,NN
113492,2835.0,nlrb,VBP
113493,2835.0,article,NN
113494,2835.0,29,CD
113495,2835.0,jury,NN
113496,2835.0,service,NN
113497,2835.0,the,DT
113498,2835.0,city,NN
113499,2835.0,'s,POS
113500,2835.0,present,JJ
113501,2835.0,practice,NN
113502,2835.0,of,IN
113503,2835.0,payment,NN
113504,2835.0,of,IN
113505,2835.0,salary,JJ
113506,2835.0,during,IN
113507,2835.0,jury,NN
113508,2835.0,service,NN
113509,2835.0,will,MD
113510,2835.0,be,VB
113511,2835.0,continued,VBN
113512,2835.0,during,IN
113513,2835.0,the,DT
113514,2835.0,term,NN
113515,2835.0,of,IN
113516,2835.0,this,DT
113517,2835.0,memorandum,NN
113518,2835.0,of,IN
113519,2835.0,understanding,VBG
113520,2836.0,such,JJ
113521,2836.0,practice,NN
113522,2836.0,of,IN
113523,2836.0,payment,NN
113524,2836.0,shall,MD
113525,2836.0,be,VB
113526,2836.0,in,IN
113527,2836.0,accordance,NN
113528,2836.0,with,IN
113529,2836.0,section,NN
113530,2836.0,4.111,CD
113531,2836.0,of,IN
113532,2836.0,the,DT
113533,2836.0,los,NN
113534,2836.0,angeles,VBZ
113535,2836.0,administrative,JJ
113536,2836.0,code,NN
113537,2837.0,article,NN
113538,2837.0,30,CD
113539,2837.0,civic,JJ
113540,2837.0,duty,NN
113541,2837.0,whenever,WRB
113542,2837.0,an,DT
113543,2837.0,employee,NN
113544,2837.0,is,VBZ
113545,2837.0,served,VBN
113546,2837.0,with,IN
113547,2837.0,subpoena,NN
113548,2837.0,by,IN
113549,2837.0,court,NN
113550,2837.0,of,IN
113551,2837.0,competent,NN
113552,2837.0,jurisdiction,NN
113553,2837.0,which,WDT
113554,2837.0,compels,VBZ
113555,2837.0,his/her,JJR
113556,2837.0,presence,NN
113557,2837.0,witness,NN
113558,2837.0,during,IN
113559,2837.0,his/her,JJR
113560,2837.0,normal,JJ
113561,2837.0,working,JJ
113562,2837.0,period,NN
113563,2837.0,unless,IN
113564,2837.0,he/she,NN
113565,2837.0,is,VBZ
113566,2837.0,party,NN
113567,2837.0,to,TO
113568,2837.0,the,DT
113569,2837.0,litigation,NN
113570,2837.0,or,CC
113571,2837.0,an,DT
113572,2837.0,expert,JJ
113573,2837.0,witness,NN
113574,2837.0,such,JJ
113575,2837.0,employee,NN
113576,2837.0,shall,MD
113577,2837.0,be,VB
113578,2837.0,granted,VBN
113579,2837.0,time,NN
113580,2837.0,off,IN
113581,2837.0,with,IN
113582,2837.0,pay,NN
113583,2837.0,in,IN
113584,2837.0,the,DT
113585,2837.0,amount,NN
113586,2837.0,of,IN
113587,2837.0,the,DT
113588,2837.0,difference,NN
113589,2837.0,between,IN
113590,2837.0,the,DT
113591,2837.0,employee,NN
113592,2837.0,'s,POS
113593,2837.0,regular,JJ
113594,2837.0,earnings,NNS
113595,2837.0,and,CC
113596,2837.0,any,DT
113597,2837.0,amount,NN
113598,2837.0,he/she,NN
113599,2837.0,receives,VBZ
113600,2837.0,for,IN
113601,2837.0,appearance,NN
113602,2838.0,this,DT
113603,2838.0,article,NN
113604,2838.0,is,VBZ
113605,2838.0,not,RB
113606,2838.0,applicable,JJ
113607,2838.0,to,TO
113608,2838.0,appearance,VB
113609,2838.0,for,IN
113610,2838.0,which,WDT
113611,2838.0,the,DT
113612,2838.0,employee,NN
113613,2838.0,receives,VBZ
113614,2838.0,compensation,NN
113615,2838.0,in,IN
113616,2838.0,excess,NN
113617,2838.0,of,IN
113618,2838.0,his/her,JJR
113619,2838.0,regular,JJ
113620,2838.0,earnings,NNS
113621,2839.0,court,NN
113622,2839.0,of,IN
113623,2839.0,competent,NN
113624,2839.0,jurisdiction,NN
113625,2839.0,is,VBZ
113626,2839.0,defined,VBN
113627,2839.0,court,NN
113628,2839.0,within,IN
113629,2839.0,the,DT
113630,2839.0,county,NN
113631,2839.0,in,IN
113632,2839.0,which,WDT
113633,2839.0,the,DT
113634,2839.0,employee,NN
113635,2839.0,resides,NNS
113636,2839.0,or,CC
113637,2839.0,if,IN
113638,2839.0,outside,IN
113639,2839.0,the,DT
113640,2839.0,county,NN
113641,2839.0,of,IN
113642,2839.0,residence,NN
113643,2839.0,the,DT
113644,2839.0,place,NN
113645,2839.0,of,IN
113646,2839.0,appearance,NN
113647,2839.0,must,MD
113648,2839.0,be,VB
113649,2839.0,within,IN
113650,2839.0,150,CD
113651,2839.0,mile,NN
113652,2839.0,of,IN
113653,2839.0,the,DT
113654,2839.0,employee,NN
113655,2839.0,'s,POS
113656,2839.0,residence,NN
113657,2840.0,article,NN
113658,2840.0,31,CD
113659,2840.0,court,NN
113660,2840.0,appearances,NNS
113661,2840.0,when,WRB
113662,2840.0,an,DT
113663,2840.0,hourly,JJ
113664,2840.0,employee,NN
113665,2840.0,in,IN
113666,2840.0,this,DT
113667,2840.0,unit,NN
113668,2840.0,is,VBZ
113669,2840.0,required,VBN
113670,2840.0,to,TO
113671,2840.0,appear,VB
113672,2840.0,in,IN
113673,2840.0,court,NN
113674,2840.0,of,IN
113675,2840.0,competent,JJ
113676,2840.0,jurisdiction,NN
113677,2840.0,outside,IN
113678,2840.0,of,IN
113679,2840.0,his/her,NN
113680,2840.0,normal,JJ
113681,2840.0,duty,NN
113682,2840.0,hour,NN
113683,2840.0,but,CC
113684,2840.0,on,IN
113685,2840.0,matter,NN
113686,2840.0,arising,VBG
113687,2840.0,within,IN
113688,2840.0,the,DT
113689,2840.0,scope,NN
113690,2840.0,of,IN
113691,2840.0,his/her,JJ
113692,2840.0,employment,NN
113693,2840.0,said,VBD
113694,2840.0,employee,NN
113695,2840.0,shall,MD
113696,2840.0,be,VB
113697,2840.0,entitled,VBN
113698,2840.0,to,TO
113699,2840.0,receive,VB
113700,2840.0,minimum,NN
113701,2840.0,of,IN
113702,2840.0,one,CD
113703,2840.0,hour,NN
113704,2840.0,at,IN
113705,2840.0,one,CD
113706,2840.0,and,CC
113707,2840.0,one-half,JJ
113708,2840.0,1½,CD
113709,2840.0,time,NN
113710,2840.0,his/her,JJR
113711,2840.0,regular,JJ
113712,2840.0,rate,NN
113713,2840.0,of,IN
113714,2840.0,pay,NN
113715,2841.0,time,NN
113716,2841.0,spent,VBN
113717,2841.0,in,IN
113718,2841.0,excess,NN
113719,2841.0,of,IN
113720,2841.0,the,DT
113721,2841.0,one-hour,JJ
113722,2841.0,minimum,JJ
113723,2841.0,guarantee,NN
113724,2841.0,shall,MD
113725,2841.0,also,RB
113726,2841.0,be,VB
113727,2841.0,at,IN
113728,2841.0,the,DT
113729,2841.0,rate,NN
113730,2841.0,of,IN
113731,2841.0,one,CD
113732,2841.0,and,CC
113733,2841.0,one-half,JJ
113734,2841.0,1½,CD
113735,2841.0,time,NN
113736,2841.0,the,DT
113737,2841.0,employee,NN
113738,2841.0,'s,POS
113739,2841.0,regular,JJ
113740,2841.0,rate,NN
113741,2841.0,of,IN
113742,2841.0,pay,NN
113743,2841.0,payable,JJ
113744,2841.0,in,IN
113745,2841.0,6-minute,JJ
113746,2841.0,increment,NN
113747,2842.0,provided,VBN
113748,2842.0,however,RB
113749,2842.0,that,IN
113750,2842.0,no,DT
113751,2842.0,such,JJ
113752,2842.0,compensation,NN
113753,2842.0,shall,MD
113754,2842.0,be,VB
113755,2842.0,allowed,VBN
113756,2842.0,unless,IN
113757,2842.0,the,DT
113758,2842.0,employee,NN
113759,2842.0,is,VBZ
113760,2842.0,in,IN
113761,2842.0,actual,JJ
113762,2842.0,attendance,NN
113763,2842.0,in,IN
113764,2842.0,court,NN
113765,2843.0,such,JJ
113766,2843.0,compensation,NN
113767,2843.0,for,IN
113768,2843.0,court,NN
113769,2843.0,appearance,NN
113770,2843.0,may,MD
113771,2843.0,be,VB
113772,2843.0,in,IN
113773,2843.0,either,DT
113774,2843.0,time,NN
113775,2843.0,off,RP
113776,2843.0,or,CC
113777,2843.0,cash,NN
113778,2844.0,current,JJ
113779,2844.0,practice,NN
113780,2844.0,in,IN
113781,2844.0,the,DT
113782,2844.0,police,NN
113783,2844.0,department,NN
113784,2844.0,shall,MD
113785,2844.0,continue,VB
113786,2845.0,the,DT
113787,2845.0,provision,NN
113788,2845.0,of,IN
113789,2845.0,this,DT
113790,2845.0,article,NN
113791,2845.0,shall,MD
113792,2845.0,not,RB
113793,2845.0,apply,VB
113794,2845.0,to,TO
113795,2845.0,an,DT
113796,2845.0,employee,NN
113797,2845.0,in,IN
113798,2845.0,this,DT
113799,2845.0,unit,NN
113800,2845.0,who,WP
113801,2845.0,is,VBZ
113802,2845.0,an,DT
113803,2845.0,assistant,JJ
113804,2845.0,general,JJ
113805,2845.0,manager,NN
113806,2845.0,of,IN
113807,2845.0,city,NN
113808,2845.0,department,NN
113809,2845.0,or,CC
113810,2845.0,an,DT
113811,2845.0,assistant,NN
113812,2845.0,bureau,NN
113813,2845.0,director,NN
113814,2845.0,of,IN
113815,2845.0,the,DT
113816,2845.0,department,NN
113817,2845.0,of,IN
113818,2845.0,public,JJ
113819,2845.0,works,NNS
113820,2845.0,or,CC
113821,2845.0,any,DT
113822,2845.0,unit,NN
113823,2845.0,employee,NN
113824,2845.0,who,WP
113825,2845.0,is,VBZ
113826,2845.0,salaried,VBN
113827,2845.0,employee,NN
113828,2846.0,however,RB
113829,2846.0,such,JJ
113830,2846.0,employee,NN
